date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-03-14,25,64,25,2708971,25
2025-03-15,51,148,43,6410398,50
2025-03-16,30,80,28,2717530,29
2025-03-17,21,57,26,2168440,21
2025-03-18,26,62,34,2427182,26
2025-03-19,22,103,23,2006831,22
2025-03-20,29,94,31,2633014,28
2025-03-21,40,103,35,4156193,40
2025-03-22,47,129,42,5212081,47
2025-03-23,27,71,27,2231262,26
2025-03-24,20,53,24,1621293,20
2025-03-25,26,64,30,1988800,25
2025-03-26,12,35,18,1087700,12
2025-03-27,35,92,31,2663387,30
2025-03-28,40,113,35,3455733,40
2025-03-29,45,123,36,4696488,43
2025-03-30,34,93,32,2356880,33
2025-03-31,17,51,21,1796712,17
2025-04-01,12,32,16,893170,12
2025-04-02,7,22,7,523741,7
2025-04-03,12,29,12,531001,12
2025-04-04,27,78,35,1315103,24
2025-04-05,38,114,40,2482603,38
2025-04-06,25,59,26,1180251,25
2025-04-07,12,27,12,477951,11
2025-04-08,16,33,21,756580,16
2025-04-09,1,2,8,91200,1
2025-04-10,10,22,11,356001,9
2025-04-11,13,32,22,661981,13
2025-04-12,45,130,41,2839734,45
2025-04-13,17,35,21,843152,16
2025-04-14,11,24,15,631800,11
2025-04-15,10,28,16,721800,10
2025-04-16,7,16,7,404201,7
2025-04-17,13,23,17,553411,12
2025-04-18,28,69,26,1683991,28
2025-04-19,31,93,36,1971682,31
2025-04-20,13,34,13,684721,13
2025-04-21,14,26,13,428901,13
2025-04-22,15,31,19,709320,15
2025-04-23,7,17,12,474500,7
2025-04-24,14,31,20,780080,13
2025-04-25,19,41,22,883660,19
2025-04-26,46,109,43,2291544,43
2025-04-27,27,78,34,1697591,27
2025-04-28,40,95,44,1840512,38
2025-04-29,35,87,40,1934482,35
2025-04-30,26,58,23,1350481,26
2025-05-01,30,69,29,1679660,29
2025-05-02,43,120,44,2401473,41
2025-05-03,80,215,61,5352833,75
2025-05-04,66,203,59,5318498,66
2025-05-05,61,191,62,4511471,61
2025-05-06,13,32,21,974280,13
2025-05-07,3,9,3,195900,3
2025-05-08,11,23,11,357601,11
2025-05-09,13,25,15,656681,13
2025-05-10,26,72,32,1449631,26
2025-05-11,12,36,12,582621,12
2025-05-12,9,18,9,417400,9
2025-05-13,7,14,12,394800,7
2025-05-14,2,4,9,149000,2
2025-05-15,11,59,28,795540,11
2025-05-16,16,35,22,799740,16
2025-05-17,35,106,37,2692248,35
2025-05-18,11,27,20,687141,11
2025-05-19,17,34,23,791860,16
2025-05-20,16,40,14,799320,16
2025-05-21,6,16,15,358391,6
2025-05-22,24,43,27,904831,22
2025-05-23,22,47,24,1036180,20
2025-05-24,43,109,37,2369502,43
2025-05-25,13,33,22,678150,13
2025-05-26,6,13,13,291431,6
2025-05-27,14,29,14,684250,14
2025-05-28,6,50,21,366700,5
2025-05-29,12,64,25,811661,12
2025-05-30,22,47,23,1117781,20
2025-05-31,34,86,32,2040090,34
2025-06-01,16,39,15,949885,15
2025-06-02,11,30,13,517642,11
2025-06-03,8,16,6,396150,6
2025-06-04,5,13,6,232450,5
2025-06-05,10,23,18,598020,10
2025-06-06,16,36,24,831501,16
2025-06-07,28,84,28,1856106,28
2025-06-08,10,28,10,508500,10
2025-06-09,7,15,7,446701,7
2025-06-10,11,30,13,600700,11
2025-06-11,5,46,11,446600,4
2025-06-12,8,18,15,332530,7
2025-06-13,12,27,19,606000,12
2025-06-14,43,117,36,2831458,43
2025-06-15,13,39,17,771880,13
2025-06-16,10,22,15,554040,10
2025-06-17,9,15,9,405240,9
2025-06-18,7,15,14,150700,6
2025-06-19,4,7,12,133300,4
2025-06-20,12,32,13,603800,12
2025-06-21,30,94,31,1976526,30
2025-06-22,12,43,19,700041,12
2025-06-23,3,6,3,103100,3
2025-06-24,5,11,14,202350,5
2025-06-25,0,0,0,0,0
2025-06-26,7,18,7,422860,7
2025-06-27,11,24,18,560701,10
2025-06-28,16,38,24,835822,16
2025-06-29,5,12,5,264330,5
2025-06-30,2,5,3,69500,2
2025-07-01,3,6,3,211800,3
2025-07-02,1,2,8,50400,1
2025-07-03,5,12,6,273801,5
2025-07-04,9,21,15,524600,8
2025-07-05,16,51,25,955351,16
2025-07-06,8,25,18,435960,8
2025-07-07,5,12,12,368650,5
2025-07-08,0,0,0,0,0
2025-07-09,2,4,9,108641,2
2025-07-10,6,24,14,409421,6
2025-07-11,14,37,25,770320,14
2025-07-12,26,74,33,1759071,26
2025-07-13,13,21,15,374101,10
2025-07-14,0,4,8,0,0
2025-07-15,2,4,2,80100,2
2025-07-16,2,4,2,105001,2
2025-07-17,5,13,12,265500,5
2025-07-18,14,37,22,617821,14
2025-07-19,49,144,52,2890598,48
2025-07-20,29,91,32,2182701,29
2025-07-21,25,82,27,1380791,25
2025-07-22,7,29,8,481010,7
2025-07-23,3,5,6,111100,3
2025-07-24,11,25,14,542041,9
2025-07-25,23,73,29,1602821,21
2025-07-26,27,96,26,1755965,24
2025-07-27,21,97,29,1593196,19
2025-07-28,11,50,13,772281,11
2025-07-29,13,53,14,968000,13
2025-07-30,7,25,7,470631,7
2025-07-31,10,28,9,588861,9
2025-08-01,17,52,32,1078441,16
2025-08-02,19,81,25,1402288,19
2025-08-03,18,86,28,1538229,16
2025-08-04,9,61,27,1047542,8
2025-08-05,3,12,3,177120,3
2025-08-06,2,35,11,343000,1
2025-08-07,10,62,26,926541,10
2025-08-08,21,81,23,1514536,20
2025-08-09,26,100,32,2542086,23
2025-08-10,27,99,34,2555688,27
2025-08-11,28,89,27,2557965,25
2025-08-12,16,52,22,1389170,15
2025-08-13,31,84,26,2215172,24
2025-08-14,8,50,14,1269566,8
2025-08-15,24,72,24,1953806,23
2025-08-16,22,69,29,1610250,21
2025-08-17,16,53,20,833951,15
2025-08-18,10,30,14,527200,9
2025-08-19,4,16,4,242060,4
2025-08-20,2,4,7,154800,2
2025-08-21,4,32,13,360170,3
2025-08-22,4,38,15,537660,4
2025-08-23,10,33,10,752122,10
2025-08-24,5,18,5,305751,5
2025-08-25,3,7,3,154831,3
2025-08-26,0,0,0,0,0
2025-08-27,0,0,0,0,0
2025-08-28,1,2,1,63000,1
2025-08-29,6,25,6,331820,6
2025-08-30,6,19,6,476600,6
2025-08-31,1,2,1,83200,1
2025-09-01,2,6,2,131700,2
2025-09-02,2,8,2,171600,2
